DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,BURITICUPU,Amazônia,0.0,2.24,0.17,-4.2245,-46.29672,11.2
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,0.0,0.67,0.04,-4.39003,-45.91276,13.6
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,ITAIPAVA DO GRAJAÚ,Cerrado,0.0,0.65,0.01,-5.38979,-45.75447,20.8
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Amazônia,1,0.69,0.04,-5.39796,-46.32478,17.2
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,2,0.0,0.14,-1.26328,-46.06638,8.9
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,BACURI,Amazônia,6,0.2,0.23,-1.67196,-45.13438,17.8
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,4,0.0,0.58,-1.77604,-45.66396,17.3
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,5,0.0,0.26,-1.83768,-45.63926,10.5
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,1,0.31,1.0,-1.95859,-45.71645,5.2
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MARACAÇUMÉ,Amazônia,2,0.0,0.88,-2.06141,-45.97661,24.8
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,2,0.15,1.0,-2.17178,-45.72784,15.4
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,2,0.0,1.0,-2.1927,-45.80003,16.4
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,PRESIDENTE MÉDICI,Amazônia,2,0.0,1.0,-2.20164,-45.79873,72.3
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,2,0.0,1.0,-2.20293,-45.80763,14.9
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,2,0.0,0.75,-2.42262,-45.99043,8.5
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA DO PARUÁ,Amazônia,3,0.0,0.74,-2.49087,-45.82962,6.3
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,2,0.0,0.56,-2.51012,-45.96297,27.6
2023/01/06 16:49:00,AQUA_M-T,Brasil,MARANHÃO,PRESIDENTE SARNEY,Amazônia,3,0.1,1.0,-2.6037,-45.39981,7.4
2023/01/07 15:54:00,AQUA_M-T,Brasil,MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,0.0,2.79,0.3,-3.02391,-42.18647,104.8
2023/01/07 15:54:00,AQUA_M-T,Brasil,MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,0.0,2.79,0.3,-3.02427,-42.18211,121.5
2023/01/08 16:37:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,0.0,0.01,0.31,-1.73992,-45.70173,24.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MONÇÃO,Amazônia,0.0,0.42,0.43,-3.44314,-45.32016,6.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,0.0,0.0,0.05,-3.60675,-44.01125,12.3
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,CANTANHEDE,Cerrado,0.0,0.0,0.24,-3.67182,-44.33681,15.9
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,ITINGA DO MARANHÃO,Amazônia,0.0,0.0,0.29,-3.95,-46.97651,9.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,ITINGA DO MARANHÃO,Amazônia,0.0,0.4,0.69,-4.03593,-47.18203,20.8
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,ITINGA DO MARANHÃO,Amazônia,0.0,0.42,0.74,-4.03743,-47.18879,17.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,1,2.87,0.01,-5.13109,-45.12845,26.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,3,1.8,0.03,-4.25896,-43.41984,71.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,TIMBIRAS,Cerrado,0.0,1.6,0.01,-4.23354,-43.69561,14.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,0.0,0.0,0.64,-4.089,-45.91914,16.7
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,GONÇALVES DIAS,Cerrado,0.0,6.15,0.0,-5.06618,-44.10646,20.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,0.0,0.1,0.1,-4.02657,-43.34095,7.7
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,0.0,0.0,0.65,-4.0907,-45.93129,31.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FRANCISCO DO BREJÃO,Amazônia,2,1.5,0.2,-5.22334,-47.22362,12.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FRANCISCO DO BREJÃO,Amazônia,2,1.59,0.17,-5.2255,-47.239,59.1
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FRANCISCO DO BREJÃO,Amazônia,2,1.59,0.18,-5.2327,-47.23329,94.2
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,0.0,0.0,0.33,-4.26013,-46.56829,13.1
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,2,2.9,0.03,-5.33758,-45.22004,7.3
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,PERITORÓ,Cerrado,1,2.66,0.01,-4.27801,-44.31407,11.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,1,5.6,0.06,-5.52355,-45.08923,10.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,COLINAS,Cerrado,0.0,1.6,0.01,-5.97968,-44.47718,19.4
2023/01/08 16:37:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,0.0,0.8,0.35,-1.84159,-44.91969,11.0
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,1,01.09,0.01,-6.00258,-46.32116,29.7
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,1,1.25,0.01,-6.00451,-46.335,22.2
2023/01/08 16:37:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,0.0,0.24,1.0,-1.9543,-45.7037,8.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BREJO DE AREIA,Amazônia,0.0,0.0,0.34,-4.49019,-45.73356,11.7
2023/01/08 16:37:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,0.0,0.0,0.24,-1.74977,-45.70031,11.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MARAJÁ DO SENA,Amazônia,0.0,0.0,0.54,-4.67823,-45.84278,28.0
2023/01/08 16:37:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,0.0,2.61,0.44,-1.52113,-45.88602,35.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MARAJÁ DO SENA,Amazônia,0.0,0.0,0.07,-4.68863,-45.84146,25.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,0.0,0.5,0.43,-2.91179,-42.31103,46.1
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MARAJÁ DO SENA,Amazônia,0.0,0.0,0.22,-4.68284,-45.84771,77.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,0.0,0.69,0.44,-2.99113,-42.09218,18.9
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MARAJÁ DO SENA,Amazônia,0.0,0.0,0.07,-4.69035,-45.85397,30.1
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,NINA RODRIGUES,Cerrado,0.0,0.0,0.11,-3.5991,-43.62986,24.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MATA ROMA,Cerrado,0.0,0.0,0.07,-3.69562,-43.27655,9.0
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,0.0,0.1,0.05,-3.84547,-43.86804,17.0
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,MARAJÁ DO SENA,Cerrado,0.0,0.0,0.2,-4.71002,-45.54535,11.8
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,0.0,0.1,0.03,-3.84683,-43.87744,16.7
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,AÇAILÂNDIA,Amazônia,0.0,0.78,0.11,-4.85795,-46.99725,16.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,2,0.1,0.12,-3.95978,-43.38432,10.4
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,3,1.8,0.03,-4.26027,-43.42906,251.2
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,1,2.87,0.05,-5.13192,-45.13419,63.7
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,1,2.88,0.11,-5.13268,-45.13958,25.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,3,2.9,0.0,-4.43505,-43.81836,10.1
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,0.0,5.89,0.0,-9.19973,-46.2527,8.8
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR EUGÊNIO BARROS,Cerrado,0.0,9.83,0.0,-5.50838,-43.91174,11.1
2023/01/08 16:34:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,0.0,12.05,0.0,-5.4606,-43.71063,9.7
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,ITINGA DO MARANHÃO,Amazônia,0.0,7.91,0.02,-3.94962,-46.97327,30.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,1,7.74,0.0,-4.85134,-43.19976,14.4
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,0.0,11.51,0.0,-4.95344,-43.43694,19.5
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,VITORINO FREIRE,Amazônia,0.0,8.31,0.05,-4.14098,-45.3563,35.9
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,ALTAMIRA DO MARANHÃO,Amazônia,0.0,8.21,0.08,-4.14366,-45.37585,25.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,SANTO ANTÔNIO DOS LOPES,Cerrado,1,8.64,0.0,-4.81775,-44.41632,21.2
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,SANTO ANTÔNIO DOS LOPES,Cerrado,1,09.04,0.0,-4.82205,-44.41061,14.4
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,0.0,04.01,0.01,-5.27523,-44.86815,12.0
2023/01/10 16:20:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,0.0,0.2,0.0,-9.28731,-46.04776,38.8
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,MORROS,Cerrado,0.0,2.89,0.14,-2.86407,-43.67401,15.5
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,MORROS,Cerrado,0.0,2.94,0.14,-2.8668,-43.68258,14.6
2023/01/10 16:22:00,AQUA_M-T,Brasil,MARANHÃO,ARAIOSES,Cerrado,0.0,0.1,0.68,-2.92044,-41.86755,12.1
2023/01/11 17:04:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,0.0,0.35,0.01,-5.63401,-45.14664,16.5
2023/01/11 17:04:00,AQUA_M-T,Brasil,MARANHÃO,MAGALHÃES DE ALMEIDA,Caatinga,0.0,0.21,0.09,-3.3209,-42.17087,35.9
2023/01/11 17:04:00,AQUA_M-T,Brasil,MARANHÃO,TIMON,Cerrado,0.0,0.0,0.01,-5.30055,-42.96527,33.5
2023/01/11 17:04:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,0.0,0.0,0.99,-1.91308,-45.69658,20.0
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,0.0,0.0,0.8,-2.81975,-42.62682,57.1
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,0.0,0.0,0.43,-2.82078,-42.61054,29.0
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,0.0,0.0,0.8,-2.82376,-42.63124,40.7
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,ANAPURUS,Cerrado,0.0,1.26,0.06,-3.51512,-43.1937,30.5
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,0.0,0.0,0.08,-3.8395,-43.88669,41.0
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,0.0,9.76,0.03,-3.77418,-43.18683,24.1
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,0.0,0.0,0.08,-3.83934,-43.87964,32.1
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,0.0,17.94,0.0,-3.97306,-43.09908,38.7
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,AFONSO CUNHA,Cerrado,0.0,0.4,0.01,-4.25437,-43.36712,30.5
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,PINHEIRO,Amazônia,0.0,1.42,0.44,-2.32443,-44.97694,37.4
2023/01/12 16:09:00,AQUA_M-T,Brasil,MARANHÃO,PINHEIRO,Amazônia,0.0,1.59,0.26,-2.3343,-44.96776,39.6
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,0.0,19.01,0.01,-4.99512,-47.77448,35.8
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,0.0,17.5,0.0,-5.00298,-47.76353,44.1
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,0.0,18.06,0.01,-4.99375,-47.76485,99.2
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,VILA NOVA DOS MARTÍRIOS,Amazônia,0.0,24.54,0.0,-5.18973,-48.05124,9.7
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,0.0,01.01,0.04,-6.05789,-46.06906,19.2
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,1,1.34,0.05,-6.23142,-46.12271,15.3
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SÍTIO NOVO,Cerrado,0.0,2.67,0.01,-6.26889,-46.51159,6.4
2023/01/13 16:49:00,AQUA_M-T,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,0.0,6.48,0.01,-6.67858,-45.97221,122.7
2023/01/13 16:49:00,AQUA_M-T,Brasil,MARANHÃO,PORTO FRANCO,Cerrado,0.0,11.87,0.0,-6.47671,-47.2649,8.7
2023/01/13 16:49:00,AQUA_M-T,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,0.0,07.03,0.0,-6.67987,-45.98116,36.2
2023/01/13 16:49:00,AQUA_M-T,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,0.0,6.25,0.01,-6.68752,-45.9709,41.5
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,0.0,0.5,0.06,-3.89561,-43.37302,13.4
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,0.0,0.17,0.05,-4.86179,-43.19405,47.2
2023/01/13 16:49:00,AQUA_M-T,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,0.0,6.83,0.0,-6.68881,-45.97984,7.0
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BERNARDO DO MEARIM,Cerrado,1,0.93,0.03,-4.68078,-44.76431,10.7
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,0.0,0.0,1.0,-1.55826,-46.02911,11.6
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,CARUTAPERA,Amazônia,0.0,0.0,1.0,-1.55957,-46.03818,12.4
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,MARACAÇUMÉ,Amazônia,0.0,0.0,0.39,-1.84183,-45.88894,27.8
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,0.0,0.0,0.85,-2.05703,-45.52872,8.5
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,ARAGUANÃ,Amazônia,0.0,0.0,0.31,-3.00887,-45.74065,6.9
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,0.0,0.04,0.17,-3.55853,-45.97999,6.1
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,LAGO VERDE,Amazônia,0.0,0.17,0.05,-3.93827,-44.78714,55.5
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,ITINGA DO MARANHÃO,Amazônia,1,0.04,0.25,-4.00842,-47.05355,6.9
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,OLHO D'ÁGUA DAS CUNHÃS,Amazônia,2,0.0,0.13,-4.06789,-45.04153,5.4
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BURITICUPU,Amazônia,1,0.0,0.64,-4.30425,-46.29612,14.8
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,BURITICUPU,Amazônia,2,0.0,0.46,-4.32083,-46.28461,10.8
2023/01/13 16:52:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,1,0.4,0.33,-4.61774,-45.98008,23.0
2023/01/17 16:24:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,0.0,0.75,0.0,-4.86022,-43.19005,15.6
2023/01/17 16:24:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,0.0,0.0,0.0,-2.22102,-45.22475,11.4
2023/01/17 16:24:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,0.0,0.0,0.01,-5.68813,-46.1106,18.9
2023/01/20 16:54:00,AQUA_M-T,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,0.0,4.89,0.0,-7.00192,-46.19354,7.3
2023/01/20 16:54:00,AQUA_M-T,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,0.0,8.69,0.0,-6.67616,-45.98191,8.0
2023/01/21 15:58:00,AQUA_M-T,Brasil,MARANHÃO,MILAGRES DO MARANHÃO,Cerrado,0.0,4.14,0.0,-3.46699,-42.96451,39.1
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,0.0,9.46,0.0,-1.55353,-45.8446,8.6
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,MATINHA,Amazônia,0.0,15.3,0.0,-3.10182,-44.95821,8.0
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,SANTA INÊS,Amazônia,0.0,0.1,0.0,-3.66,-45.38236,9.1
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,ALTO ALEGRE DO PINDARÉ,Amazônia,0.0,0.0,0.16,-4.02476,-46.1969,7.1
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,1,0.0,0.02,-2.90811,-42.59898,12.6
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,1,0.0,0.02,-2.90948,-42.6083,16.4
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,SÃO BERNARDO,Cerrado,0.0,0.55,0.0,-3.25015,-42.41914,18.1
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,0.0,12.52,0.0,-3.93455,-43.06942,6.6
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,0.0,11.22,0.0,-3.98339,-43.02896,7.4
2023/01/22 16:39:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,0.0,03.03,0.0,-7.54356,-45.49676,12.9
2023/01/22 16:41:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,0.0,12.88,0.0,-4.30518,-43.72719,17.3
2023/01/22 16:39:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,0.0,0.0,0.0,-4.7754,-43.85555,12.8
2023/01/22 16:39:00,AQUA_M-T,Brasil,MARANHÃO,SANTO ANTÔNIO DOS LOPES,Cerrado,2,0.1,0.0,-4.91858,-44.47444,7.2
2023/01/22 16:39:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,0.0,05.04,0.0,-4.86391,-43.19258,10.9
