DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,8,0.0,1.0,-6.33,-45.541,10.3
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado,6,0.0,1.0,-6.336,-46.357,15.8
2019/11/18 16:25:00,AQUA_M-T,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,13,2.2,0.6,-3.078,-45.345,140.4
2019/11/18 16:25:00,AQUA_M-T,Brasil,MARANHÃO,ROSÁRIO,Amazônia,13,0.3,0.8,-3.15,-44.16,10.8
2019/11/18 16:25:00,AQUA_M-T,Brasil,MARANHÃO,ITAPECURU MIRIM,Amazônia,0,0.6,0.6,-3.258,-44.338,36.6
2019/11/18 16:25:00,AQUA_M-T,Brasil,MARANHÃO,JENIPAPO DOS VIEIRAS,Cerrado,9,0.6,1.0,-5.544,-45.537,14.6
2019/07/19 17:25:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,11,0.0,0.9,-7.807,-47.13,33.1
2019/07/11 16:40:00,AQUA_M-T,Brasil,MARANHÃO,BARREIRINHAS,Cerrado,0,14.5,0.0,-3.09,-42.8,42.0
2019/07/14 17:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,5,0.0,1.0,-6.628,-45.118,68.7
2019/01/02 16:25:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,2,0.0,0.4,-3.813,-43.976,7.1
2019/01/09 16:35:00,AQUA_M-T,Brasil,MARANHÃO,IMPERATRIZ,Cerrado,2,0.0,0.1,-5.365,-47.797,44.5
2019/04/29 16:45:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,5,1.7,0.3,-5.872,-46.342,6.2
2019/05/04 17:05:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,3,0.3,0.4,-7.207,-47.085,16.9
2019/05/04 17:05:00,AQUA_M-T,Brasil,MARANHÃO,ESTREITO,Cerrado,1,0.8,0.2,-6.964,-47.293,34.4
2019/05/06 16:50:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,4,0.0,0.2,-5.874,-46.202,17.0
2019/05/06 16:50:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,4,0.0,0.4,-5.872,-46.191,13.8
2019/05/06 16:50:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,4,0.0,0.2,-5.718,-46.194,11.3
2019/05/28 16:15:00,AQUA_M-T,Brasil,MARANHÃO,BARREIRINHAS,Cerrado,0,0.0,0.0,-3.024,-42.771,10.0
2019/06/06 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MONTES ALTOS,Cerrado,15,0.0,0.8,-5.967,-46.825,40.1
2019/06/07 16:50:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,18,0.0,0.9,-7.243,-47.189,20.0
2019/06/07 16:50:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,18,0.0,1.0,-7.143,-47.013,9.4
2019/06/09 16:40:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,22,0.0,1.0,-8.613,-46.46,11.9
2019/06/09 16:40:00,AQUA_M-T,Brasil,MARANHÃO,TASSO FRAGOSO,Cerrado,23,0.0,1.0,-8.544,-45.83,12.2
2019/06/16 16:45:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,25,0.0,1.0,-6.131,-45.059,41.4
2019/06/16 16:45:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,25,0.0,1.0,-6.129,-45.049,20.4
2019/06/16 16:45:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,25,0.0,1.0,-6.123,-45.07,78.4
2019/06/16 16:45:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,25,0.0,1.0,-6.121,-45.06,224.6
2019/06/16 16:45:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,17,0.2,1.0,-6.078,-45.631,16.7
2019/06/16 16:45:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,27,0.0,1.0,-6.427,-45.565,7.6
2019/06/17 15:50:00,AQUA_M-T,Brasil,MARANHÃO,ARAIOSES,Cerrado,0,0.7,0.4,-2.854,-42.039,34.3
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,34,0.0,1.0,-6.032,-45.169,12.4
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,19,0.0,0.9,-5.964,-45.987,19.9
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,36,0.0,1.0,-6.12,-45.205,29.9
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,26,0.0,1.0,-6.105,-45.552,10.7
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,36,0.0,1.0,-6.417,-45.546,10.3
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.417,-44.77,32.6
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,27,0.0,1.0,-6.396,-45.018,10.1
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,33,0.0,1.0,-6.385,-44.873,7.6
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,36,0.0,1.0,-6.371,-45.476,56.8
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,36,0.0,1.0,-6.369,-45.467,39.5
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,36,0.0,1.0,-6.368,-45.458,13.0
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,36,0.0,1.0,-6.2,-45.252,8.5
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,21,0.0,1.0,-6.185,-45.789,8.7
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,21,0.0,1.0,-6.184,-45.78,59.7
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,22,0.0,1.0,-6.174,-45.773,29.2
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,30,0.0,1.0,-6.797,-45.311,29.1
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,29,0.0,1.0,-6.79,-45.321,70.2
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,30,0.0,1.0,-6.788,-45.312,21.6
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,28,0.0,1.0,-6.751,-45.625,6.3
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,29,0.0,1.0,-6.749,-45.616,9.0
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.731,-44.972,22.2
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.722,-45.102,7.2
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.433,-44.758,25.4
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.426,-44.768,13.6
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.424,-44.759,69.9
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.418,-44.779,18.9
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,37,0.0,1.0,-7.537,-45.849,10.2
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,37,0.0,1.0,-7.536,-45.84,14.1
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,13,0.0,0.9,-7.425,-45.258,8.4
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,14,0.0,0.9,-7.424,-45.249,11.2
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,37,0.0,1.0,-7.364,-44.891,16.3
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,37,0.0,1.0,-7.875,-46.491,9.9
2019/06/25 16:40:00,AQUA_M-T,Brasil,MARANHÃO,MAGALHÃES DE ALMEIDA,Cerrado,11,0.0,1.0,-3.312,-42.222,18.5
2019/06/23 16:50:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,5,0.0,0.8,-3.953,-43.018,20.3
2019/06/23 16:50:00,AQUA_M-T,Brasil,MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,30,0.0,0.0,-5.457,-46.638,32.1
2019/06/23 16:50:00,AQUA_M-T,Brasil,MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,29,0.0,0.5,-5.455,-46.628,51.0
2019/06/23 16:50:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,20,0.0,1.0,-5.91,-45.075,19.5
2019/06/23 16:50:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,23,0.0,0.8,-5.531,-45.823,7.4
2019/06/23 16:50:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,23,0.0,0.9,-5.529,-45.812,11.3
2019/06/26 17:20:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,38,0.0,0.8,-7.96,-46.409,59.4
2019/06/29 16:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTANA DO MARANHÃO,Cerrado,14,0.0,0.6,-3.229,-42.762,415.3
2019/06/29 16:15:00,AQUA_M-T,Brasil,MARANHÃO,SÃO BERNARDO,Cerrado,15,0.0,0.4,-3.172,-42.294,6.9
2019/06/29 16:15:00,AQUA_M-T,Brasil,MARANHÃO,URBANO SANTOS,Cerrado,14,0.0,0.5,-3.132,-43.369,20.9
2019/06/29 16:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTANA DO MARANHÃO,Cerrado,14,0.0,0.4,-3.126,-42.749,16.0
2019/06/29 16:15:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,12,0.0,0.5,-3.125,-42.671,12.5
2019/06/29 16:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTANA DO MARANHÃO,Cerrado,14,0.0,0.4,-3.124,-42.738,9.5
2019/07/01 16:00:00,AQUA_M-T,Brasil,MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,14,0.1,0.4,-3.002,-42.258,16.8
2019/07/01 16:00:00,AQUA_M-T,Brasil,MARANHÃO,BENEDITO LEITE,Cerrado,43,0.0,1.0,-7.31,-44.738,54.8
2019/07/01 16:00:00,AQUA_M-T,Brasil,MARANHÃO,BENEDITO LEITE,Cerrado,43,0.0,1.0,-7.314,-44.769,45.5
2019/07/02 16:45:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,44,0.0,1.0,-7.806,-47.156,16.8
2019/07/02 16:45:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,44,0.0,1.0,-7.805,-47.147,8.7
2019/07/02 16:45:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,43,0.0,0.9,-7.45,-45.134,8.6
2019/07/02 16:45:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,43,0.0,1.0,-7.449,-45.125,9.0
2019/07/02 16:45:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,33,0.0,0.9,-7.252,-47.538,9.4
2019/07/02 16:45:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,34,0.0,1.0,-7.251,-47.529,23.6
2019/07/05 17:15:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,49,0.0,1.0,-9.113,-46.494,22.9
2019/07/09 16:50:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,15,0.3,0.4,-3.798,-46.818,9.8
2019/07/09 16:50:00,AQUA_M-T,Brasil,MARANHÃO,ITAPECURU MIRIM,Amazônia,2,0.2,0.1,-3.339,-44.288,15.3
2019/07/09 16:50:00,AQUA_M-T,Brasil,MARANHÃO,SANTANA DO MARANHÃO,Cerrado,23,5.8,0.1,-3.233,-42.842,24.8
2019/07/07 17:00:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,51,0.0,1.0,-9.803,-46.404,31.6
2019/07/07 17:00:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,46,0.0,1.0,-9.468,-46.249,14.1
2019/07/08 16:10:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,21,1.8,0.3,-3.155,-42.692,29.9
2019/07/11 16:40:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,0,13.8,0.0,-3.113,-42.676,60.1
2019/07/30 17:10:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,74,0.0,1.0,-10.013,-46.237,33.5
2019/07/30 17:10:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,74,0.0,1.0,-10.011,-46.245,43.7
2019/09/16 17:10:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,69,0.0,1.0,-7.179,-44.943,27.9
2019/09/16 17:10:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,59,0.0,1.0,-7.092,-47.279,59.8
2019/09/16 17:10:00,AQUA_M-T,Brasil,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado,70,0.0,1.0,-7.051,-45.5,39.3
2019/12/13 16:20:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,0,2.1,0.4,-1.703,-45.655,15.5
2019/12/27 16:30:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,0,0.1,0.1,-6.23,-45.064,18.7
2019/01/02 16:30:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,0,0.0,0.1,-1.495,-45.703,28.5
2019/01/05 17:00:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,9,4.1,0.0,-2.936,-42.597,16.0
2019/01/04 16:15:00,AQUA_M-T,Brasil,MARANHÃO,ITAPECURU MIRIM,Amazônia,2,1.7,0.1,-3.261,-44.054,12.0
2019/02/07 16:00:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,3,2.8,0.2,-6.301,-45.507,48.1
2019/08/08 17:05:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,29,0.0,1.0,-5.737,-45.351,34.1
2019/08/08 17:05:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,29,0.0,1.0,-5.739,-45.364,33.7
2019/08/08 17:05:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,29,0.0,1.0,-5.759,-45.583,32.5
2019/08/08 17:05:00,AQUA_M-T,Brasil,MARANHÃO,JENIPAPO DOS VIEIRAS,Cerrado,29,0.0,1.0,-5.762,-45.602,18.9
2019/08/08 17:05:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,29,0.0,1.0,-5.763,-45.594,41.7
2019/08/11 15:55:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,29,0.0,1.0,-4.052,-43.374,157.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MARANHÃO,BARÃO DE GRAJAÚ,Caatinga,81,1.5,1.0,-6.635,-43.209,56.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MARANHÃO,BARÃO DE GRAJAÚ,Caatinga,83,1.6,1.0,-6.639,-43.216,54.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,40,0.0,1.0,-7.473,-46.12,19.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,40,0.0,1.0,-7.475,-46.133,166.0
2019/08/17 16:55:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,40,0.0,1.0,-7.477,-46.145,146.8
2019/08/18 16:00:00,AQUA_M-T,Brasil,MARANHÃO,URBANO SANTOS,Cerrado,29,0.0,1.0,-3.052,-43.237,57.5
2019/08/18 16:00:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,41,0.0,1.0,-6.994,-44.853,66.5
2019/08/18 16:00:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,41,0.0,1.0,-6.998,-44.884,72.4
2019/08/18 16:00:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,41,0.0,1.0,-7.268,-44.992,74.3
2019/08/21 16:35:00,AQUA_M-T,Brasil,MARANHÃO,MORROS,Cerrado,10,0.0,0.7,-2.803,-43.737,9.5
2019/08/21 16:35:00,AQUA_M-T,Brasil,MARANHÃO,HUMBERTO DE CAMPOS,Cerrado,27,0.0,0.8,-2.863,-43.572,17.5
2019/08/21 16:35:00,AQUA_M-T,Brasil,MARANHÃO,HUMBERTO DE CAMPOS,Cerrado,25,0.0,0.9,-2.864,-43.582,28.2
2019/08/21 16:35:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,0,0.0,1.0,-2.782,-42.39,22.7
2019/08/21 16:35:00,AQUA_M-T,Brasil,MARANHÃO,MORROS,Cerrado,10,0.0,0.7,-2.794,-43.739,7.2
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,96,0.0,1.0,-9.477,-46.015,20.7
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,44,0.0,1.0,-7.646,-47.232,14.3
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,24,0.0,1.0,-6.198,-44.513,10.6
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,16,0.0,1.0,-5.784,-45.42,13.9
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,TASSO FRAGOSO,Cerrado,44,0.0,1.0,-8.567,-45.788,8.3
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,TASSO FRAGOSO,Cerrado,64,0.0,1.0,-8.728,-46.056,15.7
2019/08/21 16:30:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,44,0.0,1.0,-7.933,-46.801,11.8
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,COLINAS,Cerrado,8,0.0,1.0,-6.059,-44.129,30.2
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,COLINAS,Cerrado,12,0.0,1.0,-6.103,-44.164,47.6
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,46,0.0,1.0,-6.154,-44.554,53.9
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,45,0.0,1.0,-6.157,-44.576,183.7
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,40,0.0,1.0,-6.168,-44.552,25.9
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,39,0.0,1.0,-6.171,-44.574,53.2
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,47,0.0,1.0,-6.183,-45.348,28.7
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,42,0.0,1.0,-6.198,-44.378,33.0
2019/08/25 16:10:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,37,0.0,1.0,-6.211,-44.391,30.8
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,102,0.0,1.0,-9.102,-46.309,68.6
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,TIMBIRAS,Cerrado,55,0.0,1.0,-4.254,-43.982,9.3
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,41,0.0,1.0,-4.738,-43.712,18.9
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,51,0.0,1.0,-7.621,-46.57,17.5
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,51,0.0,1.0,-7.623,-46.58,141.2
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,51,0.0,1.0,-7.624,-46.589,52.2
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,51,0.0,1.0,-7.629,-46.939,23.2
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,51,0.0,1.0,-7.665,-47.197,18.7
2019/08/28 16:40:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,51,0.0,1.0,-7.713,-46.234,40.5
2019/08/30 16:25:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,43,0.0,1.0,-4.527,-43.834,13.6
2019/08/30 16:25:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,43,0.0,1.0,-4.528,-43.844,11.7
2019/08/30 16:25:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,43,0.0,1.0,-4.777,-43.139,11.9
2019/08/30 16:25:00,AQUA_M-T,Brasil,MARANHÃO,TIMON,Cerrado,46,0.0,1.0,-4.986,-42.989,8.9
2019/08/30 16:25:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,20,0.0,1.0,-5.693,-43.372,22.1
2019/08/30 16:25:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado,101,0.0,1.0,-6.259,-43.273,19.5
2019/09/06 16:30:00,AQUA_M-T,Brasil,MARANHÃO,TUNTUM,Cerrado,58,0.0,1.0,-5.538,-44.876,31.0
2019/09/18 16:55:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,120,0.0,1.0,-10.16,-45.967,106.9
